repository_name,file_name,file_created_by,file_creator_names,file_line_count,file_creation_date,file_commit_count,commit_message,commit_created_by,commit_author_names,commit_changed_lines,commit_date
elsa-workflows/elsa-core,src/modules/Elsa.EntityFrameworkCore.Oracle/DbContextFactories.cs,Human,"benjamin-hui, GitHub",41,2024-07-05T16:35:52+00:00,5,Remove All projects from Core that have moved to Extensions.,Human,,102220,2025-05-19T23:33:12+00:00
elsa-workflows/elsa-core,src/modules/Elsa.EntityFrameworkCore.Oracle/DbContextFactories.cs,Human,"benjamin-hui, GitHub",41,2024-07-05T16:35:52+00:00,5,Fix Oracle migrations,Human,,544,2025-01-31T23:38:38+00:00
elsa-workflows/elsa-core,src/modules/Elsa.EntityFrameworkCore.Oracle/DbContextFactories.cs,Human,"benjamin-hui, GitHub",41,2024-07-05T16:35:52+00:00,5,"Enhance Multitenancy with Runtime Tenant Management and Task Handling   (#6173)

* Work in progress: Add DefaultTenantService for tenant management

Introduce `DefaultTenantService` and its corresponding interface `ITenantService` to manage tenant operations such as finding, getting, and listing tenants. Update `MultitenantBackgroundService` to utilize `DefaultTenantService` for handling tenant lifecycle events. This enhancement standardizes tenant operations and improves the maintainability of the multitenancy feature.

* WIP

* Add multitenancy event handlers and task interfaces

Implemented new interfaces IBackgroundTaskStarter and ITaskExecutor to manage task lifecycle events efficiently. Introduced new classes such as RunBackgroundTasks, RunStartupTasks, and StartRecurringTasks for handling tenant activation and deactivation events. Modified TaskExecutor to implement these interfaces and adjusted tenant registration logic to invoke these new handlers.

* Refactor multitenancy and task management services.

Remove background and recurring task runners, and integrate tenant activation and deactivation into the multitenancy feature. Enable multitenancy in the server application and create a new service for tenant activation and deactivation. This refactor simplifies the management of tenant-specific tasks and enhances the modularity of the platform.

* Refactor background service to use startup tasks

Replaced hosted service implementation with startup tasks for executing multi-tenant tasks and EF Core migrations. Introduced `PriorityAttribute` to manage task execution order, ensuring migrations run before other services that require database access. This simplifies tenant activation with an ordered task execution and removes redundant classes.

* Refactor MultitenancyFeature service registrations

Reorganized service registrations for better clarity and maintainability. Changed the registration of some services to use factory delegates for retrieving existing services to ensure correct dependencies. This refactor improves the flexibility of the tenant lifecycle event handling.

* Update V3_3 migration files

* Add tenant management endpoints and enhance tenant handling

Implemented tenant management endpoints including Add, Get, List, and Update. Enhanced tenant handling by introducing configuration and store-based providers, and improved error logging for tenant updates. Adjusted various internal functionalities to better support multitenancy features through different persistence providers.

* Implement tenant deletion endpoint and refactor migration setup.

Introduce a new API endpoint to handle tenant deletions while providing appropriate responses based on successful or unsuccessful attempts. Refactor migration handling by replacing startup tasks with hosted services across various modules to streamline the migration execution process.

* Add and integrate ConfigurationJsonConverter

Introduce a `ConfigurationJsonConverter` to handle JSON serialization and deserialization of `IConfiguration` objects. This change centralizes configuration serialization logic, leading to cleaner and more maintainable code. Updated various parts of the codebase to use the new serialization utility, ensuring a consistent approach throughout the application.

* Refactor JSON conversion and update tenant endpoint.

Removed unused workflow references and streamlined JSON handling in `ConfigurationJsonConverter`. Simplified tenant ID handling by removing `IIdentityGenerator` and setting a default value for `UpdatedTenant.Id`.

* Add logging for cancelled recurring tasks

Integrated ILogger to log information when a recurring task is canceled due to an OperationCanceledException. This change enhances troubleshooting by providing clearer insights into task cancellations and their underlying reasons, improving maintainability and observability of the task execution process.

* Disable multitenancy support and adjust default Tenant ID.

Multitenancy is now disabled by setting 'useMultitenancy' to false in the configuration. Additionally, the default Tenant's ID has been changed from null to an empty string to prevent potential null reference issues.

* Remove MultitenantHostedService abstraction file

The MultitenantHostedService.cs file was removed as it is no longer necessary. Its responsibilities have likely been refactored or integrated into another service, indicating a simplification or restructuring of the multitenancy handling in the codebase.

* Rename PriorityAttribute to OrderAttribute for clarity.

This change improves the clarity of the code by renaming PriorityAttribute to OrderAttribute, reflecting its actual purpose. All occurrences of the attribute in the codebase have been updated accordingly to maintain consistency. This makes the intent of the code more understandable for future maintenance and development.

* Fix message key retrieval in ProduceMessage activity

Update the ProduceMessage activity to use GetOrDefault for retrieving the message key. This change ensures that a null key is used if no explicit key is provided or if the key is empty or whitespace, preventing potential errors during message production.

* Refactor multitenancy and scheduling services.

Removed DefaultTenantContextInitializer interface and class, refactored tenant activation/deactivation to use try-catch logging, and updated tenant context handling to use IDisposable for context push. New activities and workflows added in Elsa.Server.Web, and scheduling services enhanced to schedule jobs with explicit job keys and groups. Also, adjusted configurations to enable multitenancy, providing improved maintainability and flexibility.

* Remove Example1 activities and disable multitenancy

Deleted Example1Activity, Example1Workflow, and FirstActivity classes to clean up unused code and simplify the codebase. Disabled multitenancy by setting useMultitenancy to false, likely to streamline configuration and resource utilization.

* Fix and normalize URL path concatenation.

Ensure that the base URLs in both base path providers consistently end with a forward slash. This normalization prevents potential issues with endpoint routing and path concatenation, improving overall URL construction robustness.",Human,,3411,2024-12-03T14:07:55+00:00
elsa-workflows/elsa-core,src/modules/Elsa.EntityFrameworkCore.Oracle/DbContextFactories.cs,Human,"benjamin-hui, GitHub",41,2024-07-05T16:35:52+00:00,5,"Improved multitenancy support for HTTP workflows with per-tenant DbContext (#6032)

* Refactor: Update namespaces and add TenantExtensions

Updated namespaces throughout the project to improve clarity and consistency by moving from 'Common' to appropriate modules. Added TenantExtensions class to simplify fetching connection strings for tenants.

* Implement multitenant DB connection strings

Redesign tenant-specific classes to support multitenancy more effectively. Introduce `MultitenantBackgroundService` and `MultitenantHostedService` for handling tasks per tenant.

* Refactor constructors and remove redundant code

Simplified the constructor parameters for `MultitenantBackgroundService` and `List` class. Removed the unused parameter in `MultitenantBackgroundService` and redundant folder inclusion in the project file. Updated the method calls to use direct parameters in `List` class.

* Remove unused import in ActivityDescriptors Endpoint

The Elsa.Common.Multitenancy import was removed as it is unused in the List/Endpoint.cs file. Removing unused imports helps to improve code readability and maintainability. This change does not affect functionality.",Human,,923,2024-10-15T21:16:50+00:00
elsa-workflows/elsa-core,src/modules/Elsa.EntityFrameworkCore.Oracle/DbContextFactories.cs,Human,"benjamin-hui, GitHub",41,2024-07-05T16:35:52+00:00,5,"ef core oracle provider (#5637)

Co-authored-by: Sipke Schoorstra <sipkeschoorstra@outlook.com>",Human,,3190,2024-07-05T16:35:52+00:00
open-metadata/OpenMetadata,ingestion/src/metadata/ingestion/source/api/rest/parser.py,AI,"Copilot, GitHub",103,2025-08-12T12:52:41+00:00,1,"Add OpenAPI YAML format support for REST API ingestion (#22304)

* Initial plan

* Implement OpenAPI YAML support with backward JSON compatibility

Co-authored-by: harshach <38649+harshach@users.noreply.github.com>

* fix tests & lint

---------

Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: harshach <38649+harshach@users.noreply.github.com>
Co-authored-by: ulixius9 <mayursingal9@gmail.com>",AI,,326,2025-08-12T12:52:41+00:00
open-metadata/OpenMetadata,.github/copilot-instructions.md,AI,"Copilot, GitHub",549,2025-08-11T06:49:51+00:00,1,Add comprehensive GitHub Copilot instructions combining AI principles with OpenMetadata development guidance (#22860),AI,,549,2025-08-11T06:49:51+00:00
open-metadata/OpenMetadata,ingestion/tests/unit/topology/api/test_openapi_parser.py,AI,"Copilot, GitHub",200,2025-08-12T12:52:41+00:00,1,"Add OpenAPI YAML format support for REST API ingestion (#22304)

* Initial plan

* Implement OpenAPI YAML support with backward JSON compatibility

Co-authored-by: harshach <38649+harshach@users.noreply.github.com>

* fix tests & lint

---------

Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: harshach <38649+harshach@users.noreply.github.com>
Co-authored-by: ulixius9 <mayursingal9@gmail.com>",AI,,326,2025-08-12T12:52:41+00:00
open-metadata/OpenMetadata,bootstrap/sql/migrations/native/1.9.1/mysql/schemaChanges.sql,AI,"Copilot, GitHub",14,2025-07-31T11:31:53+00:00,2,MINOR - Add Tests & fix migrations (#22714),Human,,417,2025-08-03T13:19:54+00:00
open-metadata/OpenMetadata,bootstrap/sql/migrations/native/1.9.1/mysql/schemaChanges.sql,AI,"Copilot, GitHub",14,2025-07-31T11:31:53+00:00,2,"Fix alert events ordering to show latest events first (#22309)

* Initial plan

* Initial analysis: identify ordering issue in alert events

Co-authored-by: harshach <38649+harshach@users.noreply.github.com>

* Fix PostgreSQL query ordering in listAllEventsWithStatuses

Co-authored-by: harshach <38649+harshach@users.noreply.github.com>

* Add comprehensive test coverage and performance indexes for event ordering

- Add CollectionDAOEventOrderingTest with 4 comprehensive test methods
- Test chronological ordering, pagination, edge cases, and cross-database consistency
- Add critical timestamp indexes for consumers_dlq and successful_sent_change_events tables
- Indexes prevent table scans on ORDER BY timestamp DESC queries
- Migration 1.9.1 includes both MySQL and PostgreSQL index definitions

Addresses performance concerns and test coverage gaps identified in PR review.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

* Fix tests

---------

Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: harshach <38649+harshach@users.noreply.github.com>
Co-authored-by: Sriharsha Chintalapani <harshach@users.noreply.github.com>
Co-authored-by: claude[bot] <209825114+claude[bot]@users.noreply.github.com>
Co-authored-by: Claude <noreply@anthropic.com>
Co-authored-by: Sriharsha Chintalapani <harsha@getcollate.io>
Co-authored-by: Teddy <teddy.crepineau@gmail.com>",AI,,266,2025-07-31T11:31:53+00:00
open-metadata/OpenMetadata,bootstrap/sql/migrations/native/1.9.1/postgres/schemaChanges.sql,AI,"Copilot, GitHub",14,2025-07-31T11:31:53+00:00,2,MINOR - Add Tests & fix migrations (#22714),Human,,417,2025-08-03T13:19:54+00:00
open-metadata/OpenMetadata,bootstrap/sql/migrations/native/1.9.1/postgres/schemaChanges.sql,AI,"Copilot, GitHub",14,2025-07-31T11:31:53+00:00,2,"Fix alert events ordering to show latest events first (#22309)

* Initial plan

* Initial analysis: identify ordering issue in alert events

Co-authored-by: harshach <38649+harshach@users.noreply.github.com>

* Fix PostgreSQL query ordering in listAllEventsWithStatuses

Co-authored-by: harshach <38649+harshach@users.noreply.github.com>

* Add comprehensive test coverage and performance indexes for event ordering

- Add CollectionDAOEventOrderingTest with 4 comprehensive test methods
- Test chronological ordering, pagination, edge cases, and cross-database consistency
- Add critical timestamp indexes for consumers_dlq and successful_sent_change_events tables
- Indexes prevent table scans on ORDER BY timestamp DESC queries
- Migration 1.9.1 includes both MySQL and PostgreSQL index definitions

Addresses performance concerns and test coverage gaps identified in PR review.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

* Fix tests

---------

Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: harshach <38649+harshach@users.noreply.github.com>
Co-authored-by: Sriharsha Chintalapani <harshach@users.noreply.github.com>
Co-authored-by: claude[bot] <209825114+claude[bot]@users.noreply.github.com>
Co-authored-by: Claude <noreply@anthropic.com>
Co-authored-by: Sriharsha Chintalapani <harsha@getcollate.io>
Co-authored-by: Teddy <teddy.crepineau@gmail.com>",AI,,266,2025-07-31T11:31:53+00:00
open-metadata/OpenMetadata,openmetadata-service/src/test/java/org/openmetadata/service/jdbi3/CollectionDAOEventOrderingTest.java,AI,"Copilot, GitHub",234,2025-07-31T11:31:53+00:00,2,"Fix #22547: Include All the tests to be run in the CI build for openmetadata-service (#22552)

* Include All the tests to be run in the CI build for openmetadata-service

* Resort to individual directory includes in the surefire plugin

* Fix: RateLimiterComparisonTest

* Fix: RateLimiterProductionReadinessTest

* Fix: ListFilterTest

* Fix: SearchListFilterTest

* Fix: RequestLatencyContextTest

* Fix: RequestLatencyTrackingSimpleTest

* fix: SearchRepositoryTest failing tests

* fix: SearchRepositoryTest failing tests

* fix:FuzzySearchClauseTest failing tests

* fix:SearchClusterMetricsTest failing tests

* fix SM tests

* fix UserMetricsServletTest

* fix JwtFilterTest,MicrometerBundleTest,TagUsageCacheTest

* Fix RuleEngineTests

* Corrected TestUsageCacheTest

* Fix Java CheckStyle

* Fix CollectionDAOEventOrderingTest

* Fixes: CI test failures in TagUsageCacheTest.java - eliminate timing assertion and focus on testing/validating cache functionality

* Fixes: CI test failures in RelationshipCacheTest.java - eliminate timing assertion and focus on testing/validating cache functionality

* Fix RelationshipCacheTest.java

* Disable Request Latechny Threshold Tests

---------

Co-authored-by: Mohit Yadav <105265192+mohityadav766@users.noreply.github.com>
Co-authored-by: sonikashah <sonikashah94@gmail.com>
Co-authored-by: Pere Miquel Brull <peremiquelbrull@gmail.com>
Co-authored-by: sonika-shah <58761340+sonika-shah@users.noreply.github.com>
Co-authored-by: aji-aju <ajithprasad770@gmail.com>",Human,,1002,2025-09-16T06:50:26+00:00
open-metadata/OpenMetadata,openmetadata-service/src/test/java/org/openmetadata/service/jdbi3/CollectionDAOEventOrderingTest.java,AI,"Copilot, GitHub",234,2025-07-31T11:31:53+00:00,2,"Fix alert events ordering to show latest events first (#22309)

* Initial plan

* Initial analysis: identify ordering issue in alert events

Co-authored-by: harshach <38649+harshach@users.noreply.github.com>

* Fix PostgreSQL query ordering in listAllEventsWithStatuses

Co-authored-by: harshach <38649+harshach@users.noreply.github.com>

* Add comprehensive test coverage and performance indexes for event ordering

- Add CollectionDAOEventOrderingTest with 4 comprehensive test methods
- Test chronological ordering, pagination, edge cases, and cross-database consistency
- Add critical timestamp indexes for consumers_dlq and successful_sent_change_events tables
- Indexes prevent table scans on ORDER BY timestamp DESC queries
- Migration 1.9.1 includes both MySQL and PostgreSQL index definitions

Addresses performance concerns and test coverage gaps identified in PR review.

🤖 Generated with [Claude Code](https://claude.ai/code)

Co-Authored-By: Claude <noreply@anthropic.com>

* Fix tests

---------

Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: harshach <38649+harshach@users.noreply.github.com>
Co-authored-by: Sriharsha Chintalapani <harshach@users.noreply.github.com>
Co-authored-by: claude[bot] <209825114+claude[bot]@users.noreply.github.com>
Co-authored-by: Claude <noreply@anthropic.com>
Co-authored-by: Sriharsha Chintalapani <harsha@getcollate.io>
Co-authored-by: Teddy <teddy.crepineau@gmail.com>",AI,,266,2025-07-31T11:31:53+00:00
open-metadata/OpenMetadata,openmetadata-service/src/test/java/org/openmetadata/service/secrets/KubernetesSecretsManagerTest.java,Human,"Sriharsha Chintalapani, GitHub",623,2025-07-24T10:40:51+00:00,1,"Fix #22511: k8s secret support for Secrets Manager (#22516)

* Fix #22511: k8s secret support for Secrets Manager

* Update generated TypeScript types

* address comments

* pylint fix

* fix java checkstyle

* improve inCluster description in schema

* fix failing tests

---------

Co-authored-by: github-actions[bot] <github-actions[bot]@users.noreply.github.com>
Co-authored-by: ulixius9 <mayursingal9@gmail.com>
Co-authored-by: Mayur Singal <39544459+ulixius9@users.noreply.github.com>",Human,,1379,2025-07-24T10:40:51+00:00
open-metadata/OpenMetadata,openmetadata-docs/content/v1.10.x-SNAPSHOT/main-concepts/metadata-standard/schemas/api/data/createQueryCostRecord.md,Human,"Aniket Katkar, GitHub",20,2025-08-12T07:59:42+00:00,2,Refactor: remove doc changes from OM repo (#22019),Human,,0,2025-08-20T08:58:48+00:00
open-metadata/OpenMetadata,openmetadata-docs/content/v1.10.x-SNAPSHOT/main-concepts/metadata-standard/schemas/api/data/createQueryCostRecord.md,Human,"Aniket Katkar, GitHub",20,2025-08-12T07:59:42+00:00,2,Update docs for 1.9.0 (#22895),Human,,146207,2025-08-12T07:59:42+00:00
open-metadata/OpenMetadata,openmetadata-ui/src/main/resources/ui/src/generated/entity/services/connections/dashboard/thoughtSpotConnection.ts,Human,"Akash Verma, GitHub",81,2025-07-15T05:59:10+00:00,1,"feature: thoughtspot connector (#22266)

* feature: thoughtspot connector

* java and ts files

* java checkstyle

* rm java files

* ui changes

* java files

* minor changes

---------

Co-authored-by: Akash Verma <akashverma@Akashs-MacBook-Pro-2.local>
Co-authored-by: Aniket Katkar <aniketkatkar97@gmail.com>
Co-authored-by: Keshav Mohta <68001229+keshavmohta09@users.noreply.github.com>",Human,,774,2025-07-15T05:59:10+00:00
open-metadata/OpenMetadata,openmetadata-docs/content/v1.10.x-SNAPSHOT/main-concepts/metadata-standard/schemas/governance/workflows/elements/triggers/index.md,Human,"Aniket Katkar, GitHub",15,2025-08-12T07:59:42+00:00,2,Refactor: remove doc changes from OM repo (#22019),Human,,0,2025-08-20T08:58:48+00:00
open-metadata/OpenMetadata,openmetadata-docs/content/v1.10.x-SNAPSHOT/main-concepts/metadata-standard/schemas/governance/workflows/elements/triggers/index.md,Human,"Aniket Katkar, GitHub",15,2025-08-12T07:59:42+00:00,2,Update docs for 1.9.0 (#22895),Human,,146207,2025-08-12T07:59:42+00:00
open-metadata/OpenMetadata,openmetadata-docs/content/v1.10.x-SNAPSHOT/main-concepts/metadata-standard/schemas/entity/services/connections/pipeline/nifiConnection.md,Human,"Aniket Katkar, GitHub",30,2025-08-12T07:59:42+00:00,2,Refactor: remove doc changes from OM repo (#22019),Human,,0,2025-08-20T08:58:48+00:00
open-metadata/OpenMetadata,openmetadata-docs/content/v1.10.x-SNAPSHOT/main-concepts/metadata-standard/schemas/entity/services/connections/pipeline/nifiConnection.md,Human,"Aniket Katkar, GitHub",30,2025-08-12T07:59:42+00:00,2,Update docs for 1.9.0 (#22895),Human,,146207,2025-08-12T07:59:42+00:00
open-metadata/OpenMetadata,openmetadata-service/src/test/java/org/openmetadata/service/formatter/decorators/SlackMessageDecoratorTest.java,Human,"Mohit Yadav, GitHub",170,2025-07-30T10:27:56+00:00,1,"Fix alert link issue (#22610)

* Fix Alert Encoding Issue

* Fix Fqn Encoding for other Decorators

* Add Email Message Decorator Test

* Java CheckStyle Failure",Human,,506,2025-07-30T10:27:56+00:00
Azure-Samples/azure-search-openai-demo,docs/architecture.md,AI,"Copilot, GitHub",190,2025-07-30T05:07:33+00:00,1,"Add comprehensive Mermaid architecture diagrams for application documentation (#2653)

* Initial plan

* Add comprehensive Mermaid architecture diagrams and documentation

Co-authored-by: pamelafox <297042+pamelafox@users.noreply.github.com>

* Move Architecture Overview link to list above HTTP Protocol

Co-authored-by: pamelafox <297042+pamelafox@users.noreply.github.com>

* Address PR feedback: fix Mermaid syntax, update architecture docs

Co-authored-by: pamelafox <297042+pamelafox@users.noreply.github.com>

* Fix formatting and Mermaid syntax issues per PR feedback

Co-authored-by: pamelafox <297042+pamelafox@users.noreply.github.com>

* Update README.md

* Update docs/README.md

* Fix Mermaid parse error by removing parentheses from optional service labels

Co-authored-by: pamelafox <297042+pamelafox@users.noreply.github.com>

* Fix Mermaid parse error by removing dashes from node labels

Co-authored-by: pamelafox <297042+pamelafox@users.noreply.github.com>

---------

Co-authored-by: Copilot <198982749+Copilot@users.noreply.github.com>
Co-authored-by: pamelafox <297042+pamelafox@users.noreply.github.com>
Co-authored-by: Pamela Fox <pamelafox@microsoft.com>",AI,,192,2025-07-30T05:07:33+00:00
Azure-Samples/azure-search-openai-demo,app/frontend/src/components/HelpCallout/HelpCallout.tsx,Human,"Pamela Fox, GitHub",43,2024-06-05T14:47:55+00:00,2,"Frontend multi-language support #1690 (#1790)

* WIP: Frontend multi-language support #1690

* WIP(2): Merge branch 'main' into multiLang

* WIP(4): Implement language switching for File Upload Feature

* Playwright fail fix

* Merge with main

* Merge fix

* Use fluent dropdown and add label to language picker

* Use string instead of String

* Pin mypy

* Reflecting changes based on review comments

* Reflecting changes based on review comments-2

* Make the language picker optional

* Fixes in docs/deploy_features.md

* Revert changes made to package-lock.json

* minor fix

* minor fix

* Playwright fail fix

* Use the language value in the API payload

* merge

---------

Co-authored-by: Pamela Fox <pamela.fox@gmail.com>
Co-authored-by: Pamela Fox <pamelafox@microsoft.com>",Human,,1358,2024-08-30T21:02:45+00:00
Azure-Samples/azure-search-openai-demo,app/frontend/src/components/HelpCallout/HelpCallout.tsx,Human,"Pamela Fox, GitHub",43,2024-06-05T14:47:55+00:00,2,"Add clickable help icons for developer settings (#1522)

* initial tooltip

* remove extra text

* add chat tooltips

* improve for clarity

* add gpt4 vision tooltip

* add ask tooltips

* Use help callouts instead

* Use help callouts instead

* Playwright tests

* Updated text

* Fix E2E tests

* Fix vector settings default

* Update e2e test

* Adding e2e fix

---------

Co-authored-by: John Aziz <johnaziz269@gmail.com>",Human,,692,2024-06-05T14:47:55+00:00
FastLED/FastLED,PCH_FINGERPRINT_CACHE_IMPLEMENTATION.md,AI,Cursor Agent,136,2025-08-04T07:35:23+00:00,2,clear out old ai tasks,Human,,18463,2025-08-12T04:17:24+00:00
FastLED/FastLED,PCH_FINGERPRINT_CACHE_IMPLEMENTATION.md,AI,Cursor Agent,136,2025-08-04T07:35:23+00:00,2,"Add PCH fingerprint cache for optimized precompiled header rebuilds

Co-authored-by: zachvorhies <zachvorhies@protonmail.com>",AI,,253,2025-08-04T07:35:23+00:00
FastLED/FastLED,ci/tests/test_fingerprint_cache.py,AI,Cursor Agent,421,2025-08-04T06:54:46+00:00,10,feat(ci): use modern type hints with PEP 585 and PEP 604,Human,,1731,2025-11-05T06:25:59+00:00
FastLED/FastLED,ci/tests/test_fingerprint_cache.py,AI,Cursor Agent,421,2025-08-04T06:54:46+00:00,10,refactor(ci): consolidate dockerfiles into single ci/docker directory,Human,,489,2025-10-10T08:03:53+00:00
FastLED/FastLED,ci/tests/test_fingerprint_cache.py,AI,Cursor Agent,421,2025-08-04T06:54:46+00:00,10,chore(link_cache): add link cache garbage collection,Human,,857,2025-10-10T06:59:13+00:00
FastLED/FastLED,ci/tests/test_fingerprint_cache.py,AI,Cursor Agent,421,2025-08-04T06:54:46+00:00,10,refactor(ci/compiler): use unity chunk compilation for faster FastLED builds,Human,,158,2025-10-08T10:44:25+00:00
FastLED/FastLED,ci/tests/test_fingerprint_cache.py,AI,Cursor Agent,421,2025-08-04T06:54:46+00:00,10,more tests on fingerprint cache,Human,,292,2025-09-24T11:58:53+00:00
FastLED/FastLED,ci/tests/test_fingerprint_cache.py,AI,Cursor Agent,421,2025-08-04T06:54:46+00:00,10,feat(ci): add native build fingerprint caching,Human,,808,2025-09-24T09:31:37+00:00
FastLED/FastLED,ci/tests/test_fingerprint_cache.py,AI,Cursor Agent,421,2025-08-04T06:54:46+00:00,10,fix test flakeyness,Human,,2,2025-08-09T00:22:54+00:00
FastLED/FastLED,ci/tests/test_fingerprint_cache.py,AI,Cursor Agent,421,2025-08-04T06:54:46+00:00,10,bring finterprint to the unit tests,Human,,28,2025-08-04T09:09:55+00:00
FastLED/FastLED,ci/tests/test_fingerprint_cache.py,AI,Cursor Agent,421,2025-08-04T06:54:46+00:00,10,finger print cache for source recompile,Human,,1089,2025-08-04T07:24:37+00:00
FastLED/FastLED,ci/tests/test_fingerprint_cache.py,AI,Cursor Agent,421,2025-08-04T06:54:46+00:00,10,"Implement two-layer fingerprint cache for efficient file change detection

Co-authored-by: zachvorhies <zachvorhies@protonmail.com>",AI,,857,2025-08-04T06:54:46+00:00
FastLED/FastLED,ci/ci/watchdog_state.py,AI,Cursor Agent,40,2025-08-01T22:45:00+00:00,3,ci/ci -> ci/util (for clarity),Human,,180,2025-08-02T18:43:56+00:00
FastLED/FastLED,ci/ci/watchdog_state.py,AI,Cursor Agent,40,2025-08-01T22:45:00+00:00,3,update build flags,Human,,41,2025-08-01T22:53:33+00:00
FastLED/FastLED,ci/ci/watchdog_state.py,AI,Cursor Agent,40,2025-08-01T22:45:00+00:00,3,Checkpoint before follow-up message,AI,,40,2025-08-01T22:45:00+00:00
FastLED/FastLED,ci/compiler/cache_enhanced_compilation.py,AI,Cursor Agent,290,2025-08-04T07:02:26+00:00,9,feat(compiler): remove deprecated Python build system,Human,,16633,2025-10-11T21:16:49+00:00
FastLED/FastLED,ci/compiler/cache_enhanced_compilation.py,AI,Cursor Agent,290,2025-08-04T07:02:26+00:00,9,chore(compiler): improve cache file handling in create_cache_compiler,Human,,8,2025-10-03T03:22:32+00:00
FastLED/FastLED,ci/compiler/cache_enhanced_compilation.py,AI,Cursor Agent,290,2025-08-04T07:02:26+00:00,9,refactor(ci): use unified safe fingerprint cache for Python linting,Human,,665,2025-09-26T01:43:34+00:00
FastLED/FastLED,ci/compiler/cache_enhanced_compilation.py,AI,Cursor Agent,290,2025-08-04T07:02:26+00:00,9,improve header detection for finger print cache,Human,,86,2025-08-08T09:07:04+00:00
FastLED/FastLED,ci/compiler/cache_enhanced_compilation.py,AI,Cursor Agent,290,2025-08-04T07:02:26+00:00,9,nit,Human,,4,2025-08-04T21:09:29+00:00
FastLED/FastLED,ci/compiler/cache_enhanced_compilation.py,AI,Cursor Agent,290,2025-08-04T07:02:26+00:00,9,update,Human,,48,2025-08-04T21:06:58+00:00
FastLED/FastLED,ci/compiler/cache_enhanced_compilation.py,AI,Cursor Agent,290,2025-08-04T07:02:26+00:00,9,bring finterprint to the unit tests,Human,,28,2025-08-04T09:09:55+00:00
FastLED/FastLED,ci/compiler/cache_enhanced_compilation.py,AI,Cursor Agent,290,2025-08-04T07:02:26+00:00,9,finger print cache for source recompile,Human,,1089,2025-08-04T07:24:37+00:00
FastLED/FastLED,ci/compiler/cache_enhanced_compilation.py,AI,Cursor Agent,290,2025-08-04T07:02:26+00:00,9,"Add fingerprint cache for faster incremental compilation of examples

Co-authored-by: zachvorhies <zachvorhies@protonmail.com>",AI,,550,2025-08-04T07:02:26+00:00
FastLED/FastLED,ci/ci/fingerprint_cache.py,AI,Cursor Agent,221,2025-08-04T06:54:46+00:00,6,feat(ci): use modern type hints with PEP 585 and PEP 604,Human,,1731,2025-11-05T06:25:59+00:00
FastLED/FastLED,ci/ci/fingerprint_cache.py,AI,Cursor Agent,221,2025-08-04T06:54:46+00:00,6,feat(ci): add native build fingerprint caching,Human,,808,2025-09-24T09:31:37+00:00
FastLED/FastLED,ci/ci/fingerprint_cache.py,AI,Cursor Agent,221,2025-08-04T06:54:46+00:00,6,update finger print cache (fixes  pch invalidation) and test running process,Human,,191,2025-08-08T23:11:26+00:00
FastLED/FastLED,ci/ci/fingerprint_cache.py,AI,Cursor Agent,221,2025-08-04T06:54:46+00:00,6,fix linting,Human,,466,2025-08-05T03:35:41+00:00
FastLED/FastLED,ci/ci/fingerprint_cache.py,AI,Cursor Agent,221,2025-08-04T06:54:46+00:00,6,finger print cache for source recompile,Human,,1089,2025-08-04T07:24:37+00:00
FastLED/FastLED,ci/ci/fingerprint_cache.py,AI,Cursor Agent,221,2025-08-04T06:54:46+00:00,6,"Implement two-layer fingerprint cache for efficient file change detection

Co-authored-by: zachvorhies <zachvorhies@protonmail.com>",AI,,857,2025-08-04T06:54:46+00:00
FastLED/FastLED,FINGERPRINT_CACHE_DEMO_RESULTS.md,AI,Cursor Agent,162,2025-08-04T07:02:26+00:00,3,finger print cache for source recompile,Human,,1089,2025-08-04T07:24:37+00:00
FastLED/FastLED,FINGERPRINT_CACHE_DEMO_RESULTS.md,AI,Cursor Agent,162,2025-08-04T07:02:26+00:00,3,"Change fingerprint cache default to enabled, update CLI flag to --no-fingerprint-cache

Co-authored-by: zachvorhies <zachvorhies@protonmail.com>",AI,,36,2025-08-04T07:06:11+00:00
FastLED/FastLED,FINGERPRINT_CACHE_DEMO_RESULTS.md,AI,Cursor Agent,162,2025-08-04T07:02:26+00:00,3,"Add fingerprint cache for faster incremental compilation of examples

Co-authored-by: zachvorhies <zachvorhies@protonmail.com>",AI,,550,2025-08-04T07:02:26+00:00
FastLED/FastLED,test_crash_handler,AI,Cursor Agent,620,2025-08-07T03:22:47+00:00,2,clear out old ai tasks,Human,,18463,2025-08-12T04:17:24+00:00
