repository_name,file_name,file_creators,file_created_by,file_line_count,file_creation_date,file_commit_count,commit_hash,commit_authors,commit_created_by,commit_changed_lines,commit_date,commit_classification,file_specific_changed_lines
kerryjiang/SuperSocket,releaseNotes/v2.0.2-beta.1.md,Kerry Jiang,Human,65,2025-05-24T19:40:34+00:00,1,4746f6136447a6f427dd33767675cd34b4a3a0a5,Kerry Jiang,Human,65,2025-05-24T19:40:34+00:00,docs,65
kerryjiang/SuperSocket,README.CN.md,Kerry Jiang,Human,86,2025-04-20T07:50:24+00:00,3,cc9d9ea5362ab090a711dc179925dc473b286236,Kerry Jiang,Human,4,2025-05-24T05:11:48+00:00,docs,1
kerryjiang/SuperSocket,README.CN.md,Kerry Jiang,Human,86,2025-04-20T07:50:24+00:00,3,d7b7d6d1f035c3f8ca1d69a4f45560293f9b35e3,Kerry Jiang,Human,8,2025-05-04T07:10:59+00:00,docs,4
kerryjiang/SuperSocket,README.CN.md,Kerry Jiang,Human,86,2025-04-20T07:50:24+00:00,3,f68fe7960b000d7d808dd4bb954a36e5d24d4188,Kerry Jiang,Human,163,2025-04-20T07:50:24+00:00,docs,86
kerryjiang/SuperSocket,src/SuperSocket.ProtoBuf/ProtobufPipelineFilter.cs,Kerry Jiang,Human,73,2025-04-29T03:20:37+00:00,2,351a4a466b4dfb9424b3a9233f08a84b11551f29,Kerry Jiang,Human,222,2025-05-02T02:29:34+00:00,chore,73
kerryjiang/SuperSocket,src/SuperSocket.ProtoBuf/ProtobufPipelineFilter.cs,Kerry Jiang,Human,73,2025-04-29T03:20:37+00:00,2,ffe5d899bd265736589a4cfbdd9ffcf81b51603c,Kerry Jiang,Human,224,2025-04-29T03:20:37+00:00,feat,73
kerryjiang/SuperSocket,src/SuperSocket.ProtoBuf/ProtobufPackageInfo.cs,Kerry Jiang,Human,23,2025-04-29T03:20:37+00:00,2,351a4a466b4dfb9424b3a9233f08a84b11551f29,Kerry Jiang,Human,222,2025-05-02T02:29:34+00:00,chore,23
kerryjiang/SuperSocket,src/SuperSocket.ProtoBuf/ProtobufPackageInfo.cs,Kerry Jiang,Human,23,2025-04-29T03:20:37+00:00,2,ffe5d899bd265736589a4cfbdd9ffcf81b51603c,Kerry Jiang,Human,224,2025-04-29T03:20:37+00:00,feat,23
kerryjiang/SuperSocket,src/SuperSocket.ProtoBase/DefaultConstructorPipelineFilterFactory.cs,"Kerry Jiang, GitHub",Human,38,2025-05-09T07:30:11+00:00,1,de44298900f4919c0bb4c7c038e78e9e51dc8030,"Kerry Jiang, GitHub",Human,134,2025-05-09T07:30:11+00:00,feat,38
kerryjiang/SuperSocket,test/SuperSocket.Tests/PipelineFilterRegistrationTest.cs,Kerry Jiang,Human,211,2025-05-25T22:23:04+00:00,1,3c3724d3ab30335e51563472b41b5ce2f7466ec7,Kerry Jiang,Human,217,2025-05-25T22:23:04+00:00,test,211
kerryjiang/SuperSocket,releaseNotes/v2.0.2.md,Kerry Jiang,Human,159,2025-07-10T01:07:18+00:00,1,7b43e61d395db06a4feece1bc42bcbe33518affc,Kerry Jiang,Human,159,2025-07-10T01:07:18+00:00,docs,159
dotenvx/dotenvx,tests/lib/helpers/logRadar.test.js,copilot-swe-agent[bot],AI,88,2025-07-08T23:47:48+00:00,4,0658ed1dd1037b600c58dd013c9970cc86f29fd9,copilot-swe-agent[bot],AI,376,2025-07-09T21:26:08+00:00,test,73
dotenvx/dotenvx,tests/lib/helpers/logRadar.test.js,copilot-swe-agent[bot],AI,88,2025-07-08T23:47:48+00:00,4,04948624c0e607e82decde5f3aa0581814f96f90,Scott Motte,Human,30,2025-07-09T00:12:29+00:00,style,30
dotenvx/dotenvx,tests/lib/helpers/logRadar.test.js,copilot-swe-agent[bot],AI,88,2025-07-08T23:47:48+00:00,4,497b982c157cf089beeb076cf296918a78c57e9a,copilot-swe-agent[bot],AI,68,2025-07-08T23:53:41+00:00,test,37
dotenvx/dotenvx,tests/lib/helpers/logRadar.test.js,copilot-swe-agent[bot],AI,88,2025-07-08T23:47:48+00:00,4,40f6374b6b8648ef49f18eccbd2d025aec5ce352,copilot-swe-agent[bot],AI,119,2025-07-08T23:47:48+00:00,test,88
dotenvx/dotenvx,tests/lib/services/radar.test.js,copilot-swe-agent[bot],AI,262,2025-07-09T21:20:49+00:00,9,f3eda0a399bfe2f01860d34c8e9ef8cf15852575,Scott Motte,Human,10,2025-09-18T23:08:30+00:00,style,10
dotenvx/dotenvx,tests/lib/services/radar.test.js,copilot-swe-agent[bot],AI,262,2025-07-09T21:20:49+00:00,9,be06ba2ac3b948ce22a45b598e2c22299aafd9b7,Scott Motte,Human,10,2025-09-18T23:03:17+00:00,test,10
dotenvx/dotenvx,tests/lib/services/radar.test.js,copilot-swe-agent[bot],AI,262,2025-07-09T21:20:49+00:00,9,8b5fae25228beaaf3ab4dfaf3c92f7d3d6c43c2e,Scott Motte,Human,22,2025-07-21T00:53:36+00:00,test,22
dotenvx/dotenvx,tests/lib/services/radar.test.js,copilot-swe-agent[bot],AI,262,2025-07-09T21:20:49+00:00,9,88ee659130708b88a7200990fca9fe820535768a,Scott Motte,Human,18,2025-07-20T00:10:10+00:00,test,18
dotenvx/dotenvx,tests/lib/services/radar.test.js,copilot-swe-agent[bot],AI,262,2025-07-09T21:20:49+00:00,9,09a18da3cfd26c5558cc860690aaba94a7b47cd1,Scott Motte,Human,18,2025-07-14T20:32:11+00:00,test,17
dotenvx/dotenvx,tests/lib/services/radar.test.js,copilot-swe-agent[bot],AI,262,2025-07-09T21:20:49+00:00,9,9ef928ab429663479a146b9363596f7b1b9cf30d,Scott Motte,Human,240,2025-07-09T22:50:15+00:00,test,240
dotenvx/dotenvx,tests/lib/services/radar.test.js,copilot-swe-agent[bot],AI,262,2025-07-09T21:20:49+00:00,9,096ba6e131bedfd282306031d606805a51367731,Scott Motte,Human,459,2025-07-09T22:43:10+00:00,test,418
dotenvx/dotenvx,tests/lib/services/radar.test.js,copilot-swe-agent[bot],AI,262,2025-07-09T21:20:49+00:00,9,0658ed1dd1037b600c58dd013c9970cc86f29fd9,copilot-swe-agent[bot],AI,376,2025-07-09T21:26:08+00:00,test,272
dotenvx/dotenvx,tests/lib/services/radar.test.js,copilot-swe-agent[bot],AI,262,2025-07-09T21:20:49+00:00,9,b5030c600177a247b539a1b5f473beff97ecf394,copilot-swe-agent[bot],AI,262,2025-07-09T21:20:49+00:00,test,262
dotenvx/dotenvx,src/lib/helpers/append.js,Scott Motte,Human,61,2025-02-20T22:07:08+00:00,2,e5d75025d578c6db7407cb6cb4f3aefa86da4cec,Scott Motte,Human,3315,2025-02-24T17:43:50+00:00,fix,2
dotenvx/dotenvx,src/lib/helpers/append.js,Scott Motte,Human,61,2025-02-20T22:07:08+00:00,2,442060e893f21f23af0f3d0e932df768a5417a53,Scott Motte,Human,316,2025-02-20T22:07:08+00:00,feat,61
dotenvx/dotenvx,tests/monorepo/apps/multiline/.env.crlf,Scott Motte,Human,6,2025-02-24T17:13:17+00:00,1,d5cf79e0de4ca98ef735039c68544c1b3dd8a42b,Scott Motte,Human,10,2025-02-24T17:13:17+00:00,test,6
dotnet/fsharp,tests/FSharp.Compiler.ComponentTests/Conformance/BasicGrammarElements/ExceptionDefinitions/E_IllegalCharacters04.fsx,"Copilot, GitHub",AI,8,2025-07-29T10:26:12+00:00,1,303a091dd32dec3d2c7c0128f8c31526b6113044,"Copilot, GitHub",AI,156,2025-07-29T10:26:12+00:00,fix,8
dotnet/fsharp,tests/FSharp.Compiler.ComponentTests/Conformance/BasicGrammarElements/ExceptionDefinitions/E_IllegalCharacters01.fsx,"Copilot, GitHub",AI,8,2025-07-29T10:26:12+00:00,1,303a091dd32dec3d2c7c0128f8c31526b6113044,"Copilot, GitHub",AI,156,2025-07-29T10:26:12+00:00,fix,8
dotnet/fsharp,tests/AheadOfTime/Trimming/FSharpMetadataResource_Trimming_Test/FSharpMetadataResource_Trimming_Test.fsproj,"Copilot, GitHub",AI,47,2025-07-29T06:15:38+00:00,2,ccc636dee22c9aa0cf41dbdba397d8f09a8bb5f4,"Tomas Grosup, GitHub",Human,265,2025-08-14T12:29:39+00:00,build,2
dotnet/fsharp,tests/AheadOfTime/Trimming/FSharpMetadataResource_Trimming_Test/FSharpMetadataResource_Trimming_Test.fsproj,"Copilot, GitHub",AI,47,2025-07-29T06:15:38+00:00,2,24c9bf747c5ed404fa64540c28d948cd1d267bfe,"Copilot, GitHub",AI,178,2025-07-29T06:15:38+00:00,build,47
dotnet/fsharp,src/FSharp.Build/GenerateILLinkSubstitutions.fs,"Copilot, GitHub",AI,93,2025-07-29T06:15:38+00:00,1,24c9bf747c5ed404fa64540c28d948cd1d267bfe,"Copilot, GitHub",AI,178,2025-07-29T06:15:38+00:00,build,93
dotnet/fsharp,tests/FSharp.Compiler.ComponentTests/Conformance/BasicGrammarElements/ExceptionDefinitions/E_IllegalCharacters02.fsx,"Copilot, GitHub",AI,8,2025-07-29T10:26:12+00:00,1,303a091dd32dec3d2c7c0128f8c31526b6113044,"Copilot, GitHub",AI,156,2025-07-29T10:26:12+00:00,fix,8
dotnet/fsharp,tests/FSharp.Compiler.ComponentTests/Conformance/BasicGrammarElements/ExceptionDefinitions/E_IllegalCharacters03.fsx,"Copilot, GitHub",AI,8,2025-07-29T10:26:12+00:00,1,303a091dd32dec3d2c7c0128f8c31526b6113044,"Copilot, GitHub",AI,156,2025-07-29T10:26:12+00:00,fix,8
dotnet/fsharp,tests/FSharp.Compiler.ComponentTests/Conformance/BasicGrammarElements/ExceptionDefinitions/LegalExceptionNames.fsx,"Copilot, GitHub",AI,20,2025-07-29T10:26:12+00:00,1,303a091dd32dec3d2c7c0128f8c31526b6113044,"Copilot, GitHub",AI,156,2025-07-29T10:26:12+00:00,fix,20
dotnet/fsharp,tests/FSharp.Compiler.ComponentTests/Conformance/BasicGrammarElements/ExceptionDefinitions/E_IllegalCharacters06.fsx,"Copilot, GitHub",AI,7,2025-07-29T10:26:12+00:00,1,303a091dd32dec3d2c7c0128f8c31526b6113044,"Copilot, GitHub",AI,156,2025-07-29T10:26:12+00:00,fix,7
dotnet/fsharp,tests/FSharp.Compiler.ComponentTests/Conformance/BasicGrammarElements/ExceptionDefinitions/E_IllegalCharacters05.fsx,"Copilot, GitHub",AI,8,2025-07-29T10:26:12+00:00,1,303a091dd32dec3d2c7c0128f8c31526b6113044,"Copilot, GitHub",AI,156,2025-07-29T10:26:12+00:00,fix,8
dotnet/fsharp,VSFSharpExtension.sln,"Adam Boniecki, GitHub",Human,74,2025-06-06T08:08:33+00:00,1,6f0d144f0401c23059fc1f2022089788b4dacb3e,"Adam Boniecki, GitHub",Human,2709,2025-06-06T08:08:33+00:00,chore,74
dotnet/fsharp,src/arcade/eng/common/post-build/nuget-validation.ps1,"dotnet-maestro[bot], GitHub",Human,22,2025-04-28T10:07:36+00:00,2,1a76355d413133b7cd3a8c63cc755b9f84d68942,"dotnet-maestro[bot], GitHub",Human,6526,2025-05-16T07:04:06+00:00,build,22
dotnet/fsharp,src/arcade/eng/common/post-build/nuget-validation.ps1,"dotnet-maestro[bot], GitHub",Human,22,2025-04-28T10:07:36+00:00,2,264a54e197671311bc8cbf7111a43307c46456f2,"dotnet-maestro[bot], GitHub",Human,6534,2025-04-28T10:07:36+00:00,build,22
dotnet/fsharp,src/arcade/eng/common/templates-official/job/onelocbuild.yml,"dotnet-maestro[bot], GitHub",Human,7,2025-04-28T10:07:36+00:00,2,1a76355d413133b7cd3a8c63cc755b9f84d68942,"dotnet-maestro[bot], GitHub",Human,6526,2025-05-16T07:04:06+00:00,build,7
dotnet/fsharp,src/arcade/eng/common/templates-official/job/onelocbuild.yml,"dotnet-maestro[bot], GitHub",Human,7,2025-04-28T10:07:36+00:00,2,264a54e197671311bc8cbf7111a43307c46456f2,"dotnet-maestro[bot], GitHub",Human,6534,2025-04-28T10:07:36+00:00,build,7
dotnet/fsharp,tests/service/data/SyntaxTree/SynType/Typed LetBang AndBang 04.fs.bsl,"Edgar Gonzalez, GitHub",Human,55,2025-07-29T14:32:32+00:00,9,b5cc9e6946676b3e5b70691005e861d158c4fa73,"Edgar Gonzalez, GitHub",Human,278,2025-09-29T10:28:08+00:00,docs,3
dotnet/fsharp,tests/service/data/SyntaxTree/SynType/Typed LetBang AndBang 04.fs.bsl,"Edgar Gonzalez, GitHub",Human,55,2025-07-29T14:32:32+00:00,9,a276808a77c84e72c66893d9e25019773371a6c6,"Edgar Gonzalez, GitHub",Human,278,2025-09-16T11:10:53+00:00,docs,3
dotnet/fsharp,tests/service/data/SyntaxTree/SynType/Typed LetBang AndBang 04.fs.bsl,"Edgar Gonzalez, GitHub",Human,55,2025-07-29T14:32:32+00:00,9,369eac4c91cf074848bf79c1f2fa478af2a0789e,"Eugene Auduchinok, GitHub",Human,87,2025-09-16T11:09:21+00:00,fix,2
dotnet/fsharp,tests/service/data/SyntaxTree/SynType/Typed LetBang AndBang 04.fs.bsl,"Edgar Gonzalez, GitHub",Human,55,2025-07-29T14:32:32+00:00,9,cfd4121022a6b34030ffc75ea762b9aa0571649e,"Edgar Gonzalez, GitHub",Human,823,2025-08-27T08:27:40+00:00,docs,31
dotnet/fsharp,tests/service/data/SyntaxTree/SynType/Typed LetBang AndBang 04.fs.bsl,"Edgar Gonzalez, GitHub",Human,55,2025-07-29T14:32:32+00:00,9,d82b8df8f72083a3f2dce36e75df128664be4e94,"Edgar Gonzalez, GitHub",Human,2938,2025-08-11T12:39:29+00:00,docs,44
dotnet/fsharp,tests/service/data/SyntaxTree/SynType/Typed LetBang AndBang 04.fs.bsl,"Edgar Gonzalez, GitHub",Human,55,2025-07-29T14:32:32+00:00,9,8680acde3363052f114d73b0fe21bb3f4cf82b28,"Edgar Gonzalez, GitHub",Human,593,2025-08-04T13:38:25+00:00,docs,17
dotnet/fsharp,tests/service/data/SyntaxTree/SynType/Typed LetBang AndBang 04.fs.bsl,"Edgar Gonzalez, GitHub",Human,55,2025-07-29T14:32:32+00:00,9,b21284f7e9ee13d8051df1b2e2e25b8889730fc1,"Edgar Gonzalez, GitHub",Human,420,2025-08-04T09:55:58+00:00,perf,3
dotnet/fsharp,tests/service/data/SyntaxTree/SynType/Typed LetBang AndBang 04.fs.bsl,"Edgar Gonzalez, GitHub",Human,55,2025-07-29T14:32:32+00:00,9,e7abd441a96d555549bfc6e6f84cd3feb897e478,"Edgar Gonzalez, GitHub",Human,2964,2025-07-29T14:32:32+00:00,feat,55
dotnet/fsharp,tests/service/data/SyntaxTree/Expression/AnonymousRecords-11.fs,"Edgar Gonzalez, GitHub",Human,10,2025-05-22T09:35:17+00:00,1,10c07b3fafb8b277b6a17ad6e3a5dd65a4647b60,"Edgar Gonzalez, GitHub",Human,864,2025-05-22T09:35:17+00:00,docs,10
dotnet/fsharp,tests/FSharp.Compiler.ComponentTests/Language/ExperimentalAttributeCheckingTests.fs,"Edgar Gonzalez, GitHub",Human,124,2025-02-10T13:35:57+00:00,1,8e773e70700eea38f472950fd042ac0065dabae0,"Edgar Gonzalez, GitHub",Human,805,2025-02-10T13:35:57+00:00,feat,124
dotnet/fsharp,tests/FSharp.Compiler.ComponentTests/EmittedIL/AsyncExpressionStepping/AsyncExpressionSteppingTest5.fs.RealInternalSignatureOn.il.debug.bs,"Edgar Gonzalez, GitHub",Human,425,2025-04-14T14:26:54+00:00,1,54321fef3df46111c927215c04d6be4354a60af4,"Edgar Gonzalez, GitHub",Human,1920,2025-04-14T14:26:54+00:00,fix,425
dotnet/fsharp,src/arcade/eng/common/core-templates/steps/publish-pipeline-artifacts.yml,"dotnet-maestro[bot], GitHub",Human,20,2025-04-28T10:07:36+00:00,2,1a76355d413133b7cd3a8c63cc755b9f84d68942,"dotnet-maestro[bot], GitHub",Human,6526,2025-05-16T07:04:06+00:00,build,20
dotnet/fsharp,src/arcade/eng/common/core-templates/steps/publish-pipeline-artifacts.yml,"dotnet-maestro[bot], GitHub",Human,20,2025-04-28T10:07:36+00:00,2,264a54e197671311bc8cbf7111a43307c46456f2,"dotnet-maestro[bot], GitHub",Human,6534,2025-04-28T10:07:36+00:00,build,20
dotnet/fsharp,tests/service/data/SyntaxTree/Expression/Yield 06.fs.bsl,"Edgar Gonzalez, GitHub",Human,31,2025-05-22T08:02:06+00:00,2,e7abd441a96d555549bfc6e6f84cd3feb897e478,"Edgar Gonzalez, GitHub",Human,2964,2025-07-29T14:32:32+00:00,feat,1
dotnet/fsharp,tests/service/data/SyntaxTree/Expression/Yield 06.fs.bsl,"Edgar Gonzalez, GitHub",Human,31,2025-05-22T08:02:06+00:00,2,d67ac13595ff17b0bd7d7fd8fd2c96ee51c417b4,"Edgar Gonzalez, GitHub",Human,1129,2025-05-22T08:02:06+00:00,docs,31
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,b16f2ad5e2e81870d3b0b51f85be70980fe31988,"Brad Hilton, GitHub",Human,8165,2025-08-08T03:08:22+00:00,refactor,22
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,65593750aa2799c392baa4dead149e783ef13416,Saumya Gandhi,Human,5851,2025-08-01T21:42:37+00:00,chore,3
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,8b7bae6bc514c4129d8b7d82ed936afac78ad215,Saumya Gandhi,Human,9,2025-07-10T20:08:24+00:00,chore,1
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,b24948bb27b18f330dc72ac02875cbd4aad30a1d,Saumya Gandhi,Human,31,2025-07-10T19:36:30+00:00,feat,2
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,b5a33f568d060d7b9695385ffc964e938a45a6d9,Saumya Gandhi,Human,71,2025-07-08T20:27:33+00:00,refactor,13
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,e19474bd04d65b20db42a1353a13f1c3131d617c,Saumya Gandhi,Human,190,2025-07-07T18:58:00+00:00,feat,15
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,8ffd5ec83b77f46d71dd693cac854ec8175e4b44,Saumya Gandhi,Human,74,2025-07-05T01:22:53+00:00,feat,14
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,7828b00e6c7dc654d8e83aa688676d0063a65c94,"Kyle Corbitt, GitHub",Human,89,2025-07-03T20:20:30+00:00,refactor,18
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,290f2abaa94153f4b33d5a50c0cf9c12181a96fc,"Kyle Corbitt, GitHub",Human,9597,2025-07-03T19:30:24+00:00,ci,6
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,9cc68ad2f1533d7edeb1af777790d53d7cec8427,Kyle Corbitt,Human,95,2025-07-03T17:58:33+00:00,refactor,18
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,0980a15dce8f37321d881f247e7c05a1b84c18e7,Saumya Gandhi,Human,20,2025-07-02T22:39:51+00:00,refactor,6
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,a4cb26f11cb1bc742ae72d67c20d35b91a6912ea,Saumya Gandhi,Human,474,2025-07-02T22:24:34+00:00,refactor,5
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,a14d0f1a8b887a1aa55545ebca6aa6838f52ebd0,Kyle Corbitt,Human,333,2025-07-02T07:31:04+00:00,feat,234
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,b1b8ef14e9cb6a769838e269709a63bec7ee7ccf,Kyle Corbitt,Human,335,2025-07-02T06:58:11+00:00,chore,295
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,55183a644c461af1e9c75aaccd00cb14967e307a,Saumya Gandhi,Human,27,2025-07-02T00:39:50+00:00,chore,1
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,8890082d57423360e4c25bfcb3db6659e9260ee6,Saumya Gandhi,Human,93,2025-07-01T23:39:35+00:00,feat,43
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,92d0b6c5d30cb4a84314536edb33f62e9023bdb3,Saumya Gandhi,Human,10,2025-07-01T15:18:27+00:00,chore,8
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,99cb3fd9e65de4344374b18184a5bc33dc9bd473,Saumya Gandhi,Human,31,2025-07-01T02:03:22+00:00,feat,2
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,046c3258e179e842fe564723a2e2326b142ce20a,Saumya Gandhi,Human,50,2025-07-01T01:12:38+00:00,build,3
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,ea5212d632066d7683fe0388c5f2bfb2609c81e8,Saumya Gandhi,Human,24,2025-06-30T18:33:31+00:00,style,4
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,82d1b7e1752bc09795e327b6409273151221c4ec,Saumya Gandhi,Human,26,2025-06-28T01:21:22+00:00,chore,8
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,a3eca5500e00e77bbbcead8a910a0056db938bfe,Saumya Gandhi,Human,93,2025-06-28T00:43:22+00:00,fix,6
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,b7123a45e92516ec03670c083ae3b8a64a19debd,Saumya Gandhi,Human,8,2025-06-27T18:30:36+00:00,fix,4
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,8890d9131c637c0805f4d98d1b7d3a059e8e70ee,Saumya Gandhi,Human,25,2025-06-27T18:29:05+00:00,feat,2
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,243957d0f74870ff642dc05ff3e93754a5f3e987,Saumya Gandhi,Human,268,2025-06-27T17:45:55+00:00,chore,82
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,1e755a170ce6f51d1b4b521c9dab7b1c6ff6ab79,Saumya Gandhi,Human,29,2025-06-27T00:52:40+00:00,fix,24
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,32ed4f879ffe6b96067eaf8a756e4db3b4070010,Saumya Gandhi,Human,156,2025-06-27T00:11:40+00:00,feat,149
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,e28a987f43aa64a40b73d69c96f6a1a222d6aa2f,Saumya Gandhi,Human,39,2025-06-26T19:47:01+00:00,chore,13
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,7deb458873f8d2fee7109d2b32777ad2c79ef1a6,Saumya Gandhi,Human,8,2025-06-26T19:38:21+00:00,chore,2
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,f1cccc2cf0772f5b764ea346c050d66cdb5b0d88,Saumya Gandhi,Human,31,2025-06-26T19:02:41+00:00,feat,11
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,7f3d363c79c2355ddfbe7f1104b9cc0cb0e79df6,Cursor Agent,AI,256,2025-06-26T18:24:11+00:00,refactor,14
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,c414e64102312dc8d454d700ccac61a69fe13cc5,Saumya Gandhi,Human,27,2025-06-26T08:29:09+00:00,fix,19
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,9ed0d0b0f36c5afc5abea31d4e9ed10abdfb6b38,Saumya Gandhi,Human,141,2025-06-26T07:59:02+00:00,feat,16
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,1b81b14f62e081fe3171d0aa0ee9701062a2ad96,Saumya Gandhi,Human,69,2025-06-26T01:49:40+00:00,chore,69
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,2d0a7c2e629ed58e5db830c008af508977e5d1de,Cursor Agent,AI,99,2025-06-26T01:32:47+00:00,feat,99
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,c1039ac3526b3d3577c04472d6827dfef0f9f034,Cursor Agent,AI,20,2025-06-25T23:40:42+00:00,refactor,20
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,091ca2c192536d40d4bbad6846735f99a40e0508,Saumya Gandhi,Human,6,2025-06-25T23:32:36+00:00,refactor,6
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,b4888967f35023d5c404de19ad95cbfbef4dfb59,Saumya Gandhi,Human,5500,2025-06-25T23:30:16+00:00,build,78
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,62a53f3a917ba7a6d500c45187ecc8e80f03ce62,Saumya Gandhi,Human,14,2025-06-25T07:30:48+00:00,chore,14
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,37286806787ce671dfa1bd27a7fff14a3ef26a02,Cursor Agent,AI,385,2025-06-24T07:23:06+00:00,feat,385
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,ad56d876ad24a812c9e2b96b59f0456faeff3830,Saumya Gandhi,Human,398,2025-06-24T07:18:46+00:00,chore,398
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,a4961d7610a2f9bd74d10b369a92beba01137f2c,Cursor Agent,AI,398,2025-06-23T17:55:17+00:00,feat,398
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,b16f2ad5e2e81870d3b0b51f85be70980fe31988,"Brad Hilton, GitHub",Human,8165,2025-08-08T03:08:22+00:00,refactor,22
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,65593750aa2799c392baa4dead149e783ef13416,Saumya Gandhi,Human,5851,2025-08-01T21:42:37+00:00,chore,3
OpenPipe/ART,dev/tau-bench/run_rl.py,Cursor Agent,AI,385,2025-06-23T17:55:17+00:00,42,8b7bae6bc514c4129d8b7d82ed936afac78ad215,Saumya Gandhi,Human,9,2025-07-10T20:08:24+00:00,chore,1
