repository_name,file_name,file_creators,file_created_by,file_line_count,file_creation_date,file_commit_count,commit_hash,commit_authors,commit_created_by,commit_changed_lines,commit_date,commit_classification,file_specific_changed_lines
dotnet/aspire,tests/Aspire.Hosting.Azure.Tests/Snapshots/AzureAppServiceTests.AzureAppServiceSupportBaitAndSwitchResources.verified.json,"Copilot, GitHub",AI,11,2025-06-02 00:28:17,3,46c25293c14d8231fa1db59d9ce4e62e77471621,"Shilpi Rachna, GitHub",Human,1062,2025-10-07T07:12:35+00:00,feat,9
dotnet/aspire,tests/Aspire.Hosting.Azure.Tests/Snapshots/AzureAppServiceTests.AzureAppServiceSupportBaitAndSwitchResources.verified.json,"Copilot, GitHub",AI,11,2025-06-02 00:28:17,3,bdd1d34c62fe64d01cc4231a6ac8988236e57a83,"Copilot, GitHub",AI,231,2025-06-02T00:28:17+00:00,feat,11
dotnet/aspire,tests/Aspire.Hosting.Azure.Tests/DefaultUserPrincipalProviderTests.cs,"Copilot, GitHub",AI,212,2025-06-11 03:23:45,1,bfa8ae0b7738727b8c8654bf48a924b84d89fbcd,"Copilot, GitHub",AI,3496,2025-06-11T03:23:45+00:00,refactor,212
dotnet/aspire,tests/Aspire.Hosting.Azure.Tests/Snapshots/AzureAppServiceTests.UnknownManifestExpressionProviderIsHandledWithAllocateParameter.verified.json,"Copilot, GitHub",AI,13,2025-06-02 00:34:16,3,15ce241663ef78b760cac7bc7b344a020994bfcc,"Copilot, GitHub",AI,3878,2025-10-28T07:55:56+00:00,refactor,6
dotnet/aspire,tests/Aspire.Hosting.Azure.Tests/Snapshots/AzureAppServiceTests.UnknownManifestExpressionProviderIsHandledWithAllocateParameter.verified.json,"Copilot, GitHub",AI,13,2025-06-02 00:34:16,3,46c25293c14d8231fa1db59d9ce4e62e77471621,"Shilpi Rachna, GitHub",Human,1062,2025-10-07T07:12:35+00:00,feat,9
dotnet/aspire,tests/Aspire.Hosting.Azure.Tests/Snapshots/AzureAppServiceTests.UnknownManifestExpressionProviderIsHandledWithAllocateParameter.verified.json,"Copilot, GitHub",AI,13,2025-06-02 00:34:16,3,96b94fef5a8d375c7bfc988c56e942ba0dd1dd4e,"Copilot, GitHub",AI,225,2025-06-02T00:34:16+00:00,feat,13
dotnet/aspire,src/Aspire.Hosting.Azure/IAzureComputeEnvironmentResource.cs,"Copilot, GitHub",AI,15,2025-06-06 08:40:15,2,be579045fbe15590394deb1895674bc75ea76015,"Eric Erhardt, GitHub",Human,110,2025-10-28T14:37:10+00:00,refactor,2
dotnet/aspire,src/Aspire.Hosting.Azure/IAzureComputeEnvironmentResource.cs,"Copilot, GitHub",AI,15,2025-06-06 08:40:15,2,f5f349b2d5bb9ecf46444cf7304979a90a8cd7b2,"Copilot, GitHub",AI,39,2025-06-06T08:40:15+00:00,feat,15
dotnet/aspire,tests/Aspire.Hosting.Azure.Tests/Snapshots/AzureKeyVaultTests.AddSecret_WithMultipleSecrets_GeneratesCorrectBicep.verified.bicep,"Copilot, GitHub",AI,55,2025-06-03 02:23:44,2,e8c7fb87a88178afc6772411ea6df2ca7973343e,"Dapeng Zhang, GitHub",Human,744,2025-06-18T16:29:33+00:00,build,8
dotnet/aspire,tests/Aspire.Hosting.Azure.Tests/Snapshots/AzureKeyVaultTests.AddSecret_WithMultipleSecrets_GeneratesCorrectBicep.verified.bicep,"Copilot, GitHub",AI,55,2025-06-03 02:23:44,2,98add0e4561d1230513fbfbe68fd6e85256aec67,"Copilot, GitHub",AI,552,2025-06-03T02:23:44+00:00,feat,55
dotnet/aspire,playground/bicep/BicepSample.AppHost/postgres2-kv.module.bicep,"David Fowler, GitHub",Human,38,2025-03-25 07:15:06,4,e8c7fb87a88178afc6772411ea6df2ca7973343e,"Dapeng Zhang, GitHub",Human,744,2025-06-18T16:29:33+00:00,build,2
dotnet/aspire,playground/bicep/BicepSample.AppHost/postgres2-kv.module.bicep,"David Fowler, GitHub",Human,38,2025-03-25 07:15:06,4,911ace9200807d624f5648d1b0a8ffa8754ad871,"Eric Erhardt, GitHub",Human,44,2025-03-27T20:40:06+00:00,refactor,4
dotnet/aspire,playground/bicep/BicepSample.AppHost/postgres2-kv.module.bicep,"David Fowler, GitHub",Human,38,2025-03-25 07:15:06,4,65012d955ede54ee569a5ade887e1c283941cea2,"Eric Erhardt, GitHub",Human,4330,2025-03-27T05:10:18+00:00,refactor,14
dotnet/aspire,playground/bicep/BicepSample.AppHost/postgres2-kv.module.bicep,"David Fowler, GitHub",Human,38,2025-03-25 07:15:06,4,5fd2b10c5fc644ae3aac08a0ca895d7fd72af86c,"David Fowler, GitHub",Human,1764,2025-03-25T07:15:06+00:00,feat,38
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,b3380b05ff89ada46efaadd74e05e47c703e59f7,"Adam Ratzman, GitHub",Human,3133,2025-10-15T06:25:01+00:00,build,64
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,17cc6a4fec98aff97e12be362f0a36ce6404cbd9,"Adam Ratzman, GitHub",Human,672,2025-10-06T23:17:13+00:00,docs,5
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,b1a27c8081fcbb414fea4dfbc042f5a44126ca83,"Adam Ratzman, GitHub",Human,1028,2025-09-20T04:08:08+00:00,docs,66
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,74aee1dc0af914cbc311c7e5322a2730ccca69a7,"Adam Ratzman, GitHub",Human,921,2025-09-17T03:09:52+00:00,fix,6
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,ce112a4815f7802a7358edaeabde68f54d98787a,"Adam Ratzman, GitHub",Human,743,2025-09-03T08:09:48+00:00,feat,3
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,9b4010a6d547fc1e619ee4172df19cdc14817076,"Adam Ratzman, GitHub",Human,8210,2025-08-27T18:02:03+00:00,feat,41
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,1631b951e3c8f5ef115f4a84272a6c6e3bfad5b6,"Adam Ratzman, GitHub",Human,1528,2025-07-30T21:20:31+00:00,feat,11
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,03c59f192144ff30f3620ed6a3709fbbdc7b1732,"Adam Ratzman, GitHub",Human,540,2025-07-02T03:16:30+00:00,refactor,2
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,11013227c2875d44ce3c9c0472573999c7aa597e,"Copilot, GitHub",AI,212,2025-06-29T06:18:24+00:00,feat,3
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,d73217f337124535b58fefc9acb682a40b66d09a,"Adam Ratzman, GitHub",Human,276,2025-06-29T02:20:14+00:00,refactor,15
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,5629f99e8d5c865cd166ce6ed0266d924632d8e1,"Eric Erhardt, GitHub",Human,3232,2025-06-25T20:58:25+00:00,chore,3
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,aab8668e48485f603341d269b21b7d77c53e3efb,"Ankit Jain, GitHub",Human,3498,2025-06-25T02:07:41+00:00,build,3
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,6ab1e17a1888f3e0b3ebbbd83269088d824e1baf,"Adam Ratzman, GitHub",Human,3498,2025-06-25T00:10:07+00:00,chore,3
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,b4a083f2c5e01c09619ad8d54b518423727bee00,"Adam Ratzman, GitHub",Human,584,2025-06-23T04:41:08+00:00,chore,20
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,40b6bcd4196e3d4004e7dd423290da99928dfddb,"Adam Ratzman, GitHub",Human,54,2025-06-17T16:38:20+00:00,refactor,2
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,f0edddc991a68e92061072117959126963f6bab0,"Adam Ratzman, GitHub",Human,526,2025-06-06T18:47:54+00:00,refactor,10
dotnet/aspire,extension/package.nls.zh-cn.json,"Adam Ratzman, GitHub",Human,25,2025-06-04 02:04:06,17,f8b04ace31b5d0228b0e424884958d18e93d185e,"Adam Ratzman, GitHub",Human,8339,2025-06-04T02:04:06+00:00,ci,25
dotnet/aspire,tests/Aspire.Microsoft.Extensions.Configuration.AzureAppConfiguration.Tests/ConformanceTests.cs,"Zhiyuan Liang, GitHub",Human,118,2025-05-12 21:45:40,4,e214b6c65cbec5a4ee348f25c2970aba3f11c19b,"Zhiyuan Liang, GitHub",Human,26,2025-08-12T16:51:30+00:00,feat,3
dotnet/aspire,tests/Aspire.Microsoft.Extensions.Configuration.AzureAppConfiguration.Tests/ConformanceTests.cs,"Zhiyuan Liang, GitHub",Human,118,2025-05-12 21:45:40,4,3240c432e50d8efd2dc8657e950be3135b115946,"Zhiyuan Liang, GitHub",Human,57,2025-05-15T18:51:48+00:00,feat,21
dotnet/aspire,tests/Aspire.Microsoft.Extensions.Configuration.AzureAppConfiguration.Tests/ConformanceTests.cs,"Zhiyuan Liang, GitHub",Human,118,2025-05-12 21:45:40,4,39b434fc0d46e11de5e4cbfaf9d8b4a586cae4a3,"Zhiyuan Liang, GitHub",Human,728,2025-05-12T21:45:40+00:00,feat,118
dotnet/aspire,src/Aspire.Hosting.Kubernetes/Resources/IngressBackendV1.cs,"David Sekula, GitHub",Human,36,2025-03-16 05:22:21,1,b26d18a7f92d220203b68a18fd30626e72e3b704,"David Sekula, GitHub",Human,8239,2025-03-16T05:22:21+00:00,feat,36
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,37a27a409e75876200299f687bdff7079ba8ebe5,"Adam Ratzman, GitHub",Human,329,2025-10-15T02:32:22+00:00,feat,5
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,e5ed06859835d3566322cbda63664a9e82c40ede,"dotnet bot, GitHub",Human,1462,2025-09-27T00:14:42+00:00,chore,4
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,74aee1dc0af914cbc311c7e5322a2730ccca69a7,"Adam Ratzman, GitHub",Human,921,2025-09-17T03:09:52+00:00,fix,9
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,f528ede3c5ed78f73cf49328710dd4ec952e03a1,"dotnet bot, GitHub",Human,406,2025-09-17T00:33:05+00:00,chore,8
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,cc5eb74b6adeb4a308ea7953557bdbdd3fce7684,"dotnet bot, GitHub",Human,1018,2025-09-15T23:34:26+00:00,chore,8
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,b3e33751979db787a251d9fe6580dd8835a9dcbd,"Maddy Montaquila (Leger), GitHub",Human,1595,2025-09-12T17:23:26+00:00,refactor,16
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,4a2a6dfda463fd24e64ce2dc8a8585a713bcf45e,"dotnet bot, GitHub",Human,3212,2025-09-03T07:05:14+00:00,chore,6
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,9b4010a6d547fc1e619ee4172df19cdc14817076,"Adam Ratzman, GitHub",Human,8210,2025-08-27T18:02:03+00:00,feat,15
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,15b7fb8013bd615f54093f7190cac4b0561a1756,"Copilot, GitHub",AI,219,2025-08-27T15:55:07+00:00,feat,5
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,2d67fa6ecbf77d51086845c19b35cd3dc3b762f5,"dotnet bot, GitHub",Human,130,2025-07-31T23:42:42+00:00,chore,2
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,1631b951e3c8f5ef115f4a84272a6c6e3bfad5b6,"Adam Ratzman, GitHub",Human,1528,2025-07-30T21:20:31+00:00,feat,5
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,7accd6489211139e12c35b21d9b1875d347dca00,"dotnet bot, GitHub",Human,552,2025-07-30T07:01:52+00:00,chore,6
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,1b1d3be33f0204bcbdfc5ea235a9790e09f117b2,"Adam Ratzman, GitHub",Human,763,2025-07-23T15:54:43+00:00,refactor,9
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,04aa1e7c9efbc38a3ccce3093bfcc5116c5188d1,"Copilot, GitHub",AI,416,2025-07-23T00:34:48+00:00,fix,5
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,6bbbf14c239bb7dbd7eaaa2f4ea6227f5bfa9987,"dotnet bot, GitHub",Human,78,2025-07-16T01:52:27+00:00,chore,2
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,0df566a1ab7dfbcbcbbc6cae7d4bf53c90ee6ed4,"Copilot, GitHub",AI,97,2025-07-11T11:24:23+00:00,feat,4
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,8c1f4d99f8816f4b66d6a9161a3621e41aead352,"dotnet bot, GitHub",Human,512,2025-07-09T06:52:41+00:00,chore,4
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,5afdf65c5ee52cb0e316ae38da874e41bc30fcce,"Copilot, GitHub",AI,210,2025-07-04T03:59:16+00:00,refactor,10
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,57cc12f50996977ecf68eae044a8e980c571dd1c,"dotnet bot, GitHub",Human,5364,2025-06-23T19:48:31+00:00,chore,26
dotnet/aspire,src/Aspire.Cli/Resources/xlf/RunCommandStrings.pl.xlf,"Adam Ratzman, GitHub",Human,72,2025-06-17 04:29:41,21,bfd1e555046713d9f1fcaa5a4061c60ef402129d,"Adam Ratzman, GitHub",Human,14581,2025-06-17T04:29:41+00:00,feat,72
dotnet/aspire,playground/PostgresEndToEnd/PostgresEndToEnd.ApiService/NpgsqlDataSourceBuilderExtensions.cs,"Eric Erhardt, GitHub",Human,121,2025-03-21 17:49:34,2,e9f89fc9f507f13f7c64419bb4c596c1af7ffbca,"Sébastien Ros, GitHub",Human,2104,2025-03-28T22:20:01+00:00,build,121
dotnet/aspire,playground/PostgresEndToEnd/PostgresEndToEnd.ApiService/NpgsqlDataSourceBuilderExtensions.cs,"Eric Erhardt, GitHub",Human,121,2025-03-21 17:49:34,2,c8315db2fa540c05a84060b23b21fc54389b96dd,"Eric Erhardt, GitHub",Human,926,2025-03-21T17:49:34+00:00,feat,121
AgentOps-AI/agentops,docs/v2/integrations/llamaindex.mdx,"devin-ai-integration[bot], GitHub",AI,79,2025-06-15 08:03:22,2,5b40518c189cdf307e0095dd91a2ee2dd64508fd,"Sri Laasya Nutheti, GitHub",Human,1315,2025-08-08T23:46:40+00:00,docs,2
AgentOps-AI/agentops,docs/v2/integrations/llamaindex.mdx,"devin-ai-integration[bot], GitHub",AI,79,2025-06-15 08:03:22,2,d48ef442985060e2fa17ba7b3e9e94dbba4e5490,"devin-ai-integration[bot], GitHub",AI,466,2025-06-15T08:03:22+00:00,docs,79
AgentOps-AI/agentops,examples/gemini_examples/README.md,"devin-ai-integration[bot], GitHub",AI,94,2025-01-18 18:55:38,3,92c621e11e7da0368a7a7460f68fcacedd7b8ec2,"Pratyush Shukla, GitHub",Human,28280,2025-06-10T17:59:32+00:00,docs,102
AgentOps-AI/agentops,examples/gemini_examples/README.md,"devin-ai-integration[bot], GitHub",AI,94,2025-01-18 18:55:38,3,afce320e8976c7a953f8e5cb129189abd739b906,"Dwij, GitHub",Human,1100,2025-04-24T00:23:44+00:00,feat,38
AgentOps-AI/agentops,examples/gemini_examples/README.md,"devin-ai-integration[bot], GitHub",AI,94,2025-01-18 18:55:38,3,543b1800d1746d92e1bffede31f6f46879f8a5b4,"devin-ai-integration[bot], GitHub",AI,830,2025-01-18T18:55:38+00:00,feat,94
AgentOps-AI/agentops,agentops/llms/providers/gemini.py,"devin-ai-integration[bot], GitHub",AI,194,2025-01-18 18:55:38,2,e47b8949f3ee081ab710e4edee55f2e575ea2b4c,"teocns, GitHub",Human,11524,2025-03-14T04:05:41+00:00,fix,194
AgentOps-AI/agentops,agentops/llms/providers/gemini.py,"devin-ai-integration[bot], GitHub",AI,194,2025-01-18 18:55:38,2,543b1800d1746d92e1bffede31f6f46879f8a5b4,"devin-ai-integration[bot], GitHub",AI,830,2025-01-18T18:55:38+00:00,feat,194
AgentOps-AI/agentops,docs/v1/integrations/gemini.mdx,"devin-ai-integration[bot], GitHub",AI,118,2025-01-18 18:55:38,1,543b1800d1746d92e1bffede31f6f46879f8a5b4,"devin-ai-integration[bot], GitHub",AI,830,2025-01-18T18:55:38+00:00,feat,118
AgentOps-AI/agentops,examples/gemini_examples/gemini_example.ipynb,"devin-ai-integration[bot], GitHub",AI,130,2025-01-18 18:55:38,4,92c621e11e7da0368a7a7460f68fcacedd7b8ec2,"Pratyush Shukla, GitHub",Human,28280,2025-06-10T17:59:32+00:00,docs,0
AgentOps-AI/agentops,examples/gemini_examples/gemini_example.ipynb,"devin-ai-integration[bot], GitHub",AI,130,2025-01-18 18:55:38,4,691c1fbf9a07aee50f7e222527eef742b1967b8f,"Dwij, GitHub",Human,9559,2025-05-14T02:33:00+00:00,test,14
AgentOps-AI/agentops,examples/gemini_examples/gemini_example.ipynb,"devin-ai-integration[bot], GitHub",AI,130,2025-01-18 18:55:38,4,afce320e8976c7a953f8e5cb129189abd739b906,"Dwij, GitHub",Human,1100,2025-04-24T00:23:44+00:00,feat,48
AgentOps-AI/agentops,examples/gemini_examples/gemini_example.ipynb,"devin-ai-integration[bot], GitHub",AI,130,2025-01-18 18:55:38,4,543b1800d1746d92e1bffede31f6f46879f8a5b4,"devin-ai-integration[bot], GitHub",AI,830,2025-01-18T18:55:38+00:00,feat,130
AgentOps-AI/agentops,examples/anthropic_examples/anthropic-example-sync.py,"devin-ai-integration[bot], GitHub",AI,167,2025-01-18 18:55:38,2,0883c348df4991119c4fd8d69b4c835b98539dc4,"Pratyush Shukla, GitHub",Human,284,2025-01-24T08:40:10+00:00,style,167
AgentOps-AI/agentops,examples/anthropic_examples/anthropic-example-sync.py,"devin-ai-integration[bot], GitHub",AI,167,2025-01-18 18:55:38,2,543b1800d1746d92e1bffede31f6f46879f8a5b4,"devin-ai-integration[bot], GitHub",AI,830,2025-01-18T18:55:38+00:00,feat,167
AgentOps-AI/agentops,docs/images/external/deepmind/gemini-logo.png,"devin-ai-integration[bot], GitHub",AI,794,2025-01-18 18:55:38,1,543b1800d1746d92e1bffede31f6f46879f8a5b4,"devin-ai-integration[bot], GitHub",AI,830,2025-01-18T18:55:38+00:00,feat,0
AgentOps-AI/agentops,examples/llamaindex_examples/llamaindex_example.ipynb,"devin-ai-integration[bot], GitHub",AI,196,2025-06-15 08:03:22,2,a67a4af48d0aa2f72585b8a4770717241e690b42,"Pratyush Shukla, GitHub",Human,783,2025-06-16T23:49:47+00:00,build,0
AgentOps-AI/agentops,examples/llamaindex_examples/llamaindex_example.ipynb,"devin-ai-integration[bot], GitHub",AI,196,2025-06-15 08:03:22,2,d48ef442985060e2fa17ba7b3e9e94dbba4e5490,"devin-ai-integration[bot], GitHub",AI,466,2025-06-15T08:03:22+00:00,docs,196
AgentOps-AI/agentops,examples/openai_examples/openai_example_sync.py,"devin-ai-integration[bot], GitHub",AI,107,2025-01-18 18:55:38,2,0883c348df4991119c4fd8d69b4c835b98539dc4,"Pratyush Shukla, GitHub",Human,284,2025-01-24T08:40:10+00:00,style,107
AgentOps-AI/agentops,examples/openai_examples/openai_example_sync.py,"devin-ai-integration[bot], GitHub",AI,107,2025-01-18 18:55:38,2,543b1800d1746d92e1bffede31f6f46879f8a5b4,"devin-ai-integration[bot], GitHub",AI,830,2025-01-18T18:55:38+00:00,feat,107
AgentOps-AI/agentops,agentops/semconv/message.py,"Travis Dent, GitHub",Human,24,2025-03-24 23:38:04,5,691c1fbf9a07aee50f7e222527eef742b1967b8f,"Dwij, GitHub",Human,9559,2025-05-14T02:33:00+00:00,test,42
AgentOps-AI/agentops,agentops/semconv/message.py,"Travis Dent, GitHub",Human,24,2025-03-24 23:38:04,5,6398844ce3fd10fbca9a0a6f92a25d4d66971aa2,"Dwij, GitHub",Human,590,2025-05-02T21:08:19+00:00,feat,2
AgentOps-AI/agentops,agentops/semconv/message.py,"Travis Dent, GitHub",Human,24,2025-03-24 23:38:04,5,b6b984e4c462dd8805b96674be631154c0d51364,"Travis Dent, GitHub",Human,2575,2025-04-07T22:03:52+00:00,fix,33
AgentOps-AI/agentops,agentops/semconv/message.py,"Travis Dent, GitHub",Human,24,2025-03-24 23:38:04,5,f111f5543c099b21f151b877b2c4a73287ee4f22,"Travis Dent, GitHub",Human,4869,2025-04-02T18:51:32+00:00,feat,4
AgentOps-AI/agentops,agentops/semconv/message.py,"Travis Dent, GitHub",Human,24,2025-03-24 23:38:04,5,c1a40153a08ca2ee049a9229f5df15f91b3b6dfd,"Travis Dent, GitHub",Human,7029,2025-03-24T23:38:04+00:00,refactor,24
AgentOps-AI/agentops,docs/v2/examples/google_genai.mdx,"Pratyush Shukla, GitHub",Human,93,2025-06-18 22:44:27,2,5b40518c189cdf307e0095dd91a2ee2dd64508fd,"Sri Laasya Nutheti, GitHub",Human,1315,2025-08-08T23:46:40+00:00,docs,2
AgentOps-AI/agentops,docs/v2/examples/google_genai.mdx,"Pratyush Shukla, GitHub",Human,93,2025-06-18 22:44:27,2,3145b2ce6cc1c86b031cd5105758e98d7d2a8cf1,"Pratyush Shukla, GitHub",Human,1010,2025-06-18T22:44:27+00:00,docs,93
AgentOps-AI/agentops,examples/context_manager/parallel_traces.py,"Pratyush Shukla, GitHub",Human,245,2025-06-06 22:24:18,4,b47cf2f437eccb2cb3518ca3dfa9ce40873ce80c,"Dwij, GitHub",Human,1871,2025-07-17T00:42:35+00:00,ci,263
AgentOps-AI/agentops,examples/context_manager/parallel_traces.py,"Pratyush Shukla, GitHub",Human,245,2025-06-06 22:24:18,4,18a7037d5056615103cc97c4f958de690826b481,"Alex Reibman, GitHub",Human,1929,2025-07-08T08:10:15+00:00,ci,28
AgentOps-AI/agentops,examples/context_manager/parallel_traces.py,"Pratyush Shukla, GitHub",Human,245,2025-06-06 22:24:18,4,92c621e11e7da0368a7a7460f68fcacedd7b8ec2,"Pratyush Shukla, GitHub",Human,28280,2025-06-10T17:59:32+00:00,docs,4
AgentOps-AI/agentops,examples/context_manager/parallel_traces.py,"Pratyush Shukla, GitHub",Human,245,2025-06-06 22:24:18,4,aa3f549811d97a8075d473fb7361755db1fb198b,"Pratyush Shukla, GitHub",Human,2495,2025-06-06T22:24:18+00:00,feat,245
AgentOps-AI/agentops,tests/fixtures/recordings/test_groq_provider.yaml,"teocns, GitHub",Human,325,2025-01-15 14:15:15,1,ae0f11b9f4857084f0f22616260420f1e44600db,"teocns, GitHub",Human,7665,2025-01-15T14:15:15+00:00,test,325
AgentOps-AI/agentops,docs/v2/integrations/openai.mdx,"Dwij, GitHub",Human,194,2025-05-01 19:41:14,4,5b40518c189cdf307e0095dd91a2ee2dd64508fd,"Sri Laasya Nutheti, GitHub",Human,1315,2025-08-08T23:46:40+00:00,docs,2
AgentOps-AI/agentops,docs/v2/integrations/openai.mdx,"Dwij, GitHub",Human,194,2025-05-01 19:41:14,4,92c621e11e7da0368a7a7460f68fcacedd7b8ec2,"Pratyush Shukla, GitHub",Human,28280,2025-06-10T17:59:32+00:00,docs,122
AgentOps-AI/agentops,docs/v2/integrations/openai.mdx,"Dwij, GitHub",Human,194,2025-05-01 19:41:14,4,7ff26498756187628a31b9979c0af793b12cb102,"Dwij, GitHub",Human,303,2025-05-14T02:26:28+00:00,docs,38
AgentOps-AI/agentops,docs/v2/integrations/openai.mdx,"Dwij, GitHub",Human,194,2025-05-01 19:41:14,4,70b8929086ac3882e9adabe18e94ac21e620a18b,"Dwij, GitHub",Human,4636,2025-05-01T19:41:14+00:00,docs,194
AgentOps-AI/agentops,examples/crewai_examples/db/2acd4cdf-cba0-40f5-ae71-ffed7e64c152/link_lists.bin,"Alex Reibman, GitHub",Human,0,2025-03-11 17:01:34,2,e203d13d47cf2d3f17ee99e252fa0b888c207388,"Dwij, GitHub",Human,1321,2025-04-24T00:23:37+00:00,refactor,0
AgentOps-AI/agentops,examples/crewai_examples/db/2acd4cdf-cba0-40f5-ae71-ffed7e64c152/link_lists.bin,"Alex Reibman, GitHub",Human,0,2025-03-11 17:01:34,2,bb02634958f66fe47d8b5eb3e50374521c6ec5dc,"Alex Reibman, GitHub",Human,270,2025-03-11T17:01:34+00:00,docs,0
AgentOps-AI/agentops,agentops/instrumentation/OpenTelemetry.md,"Travis Dent, GitHub",Human,133,2025-03-24 23:38:04,1,c1a40153a08ca2ee049a9229f5df15f91b3b6dfd,"Travis Dent, GitHub",Human,7029,2025-03-24T23:38:04+00:00,refactor,133
AgentOps-AI/agentops,examples/anthropic/anthropic-example-sync.py,"Pratyush Shukla, GitHub",Human,112,2025-06-10 17:59:32,2,18a7037d5056615103cc97c4f958de690826b481,"Alex Reibman, GitHub",Human,1929,2025-07-08T08:10:15+00:00,ci,12
